53.1058 	EXP 	slider: markerPos = 50.16666666666667
53.1223 	EXP 	slider: markerPos = 52.666666666666664
53.1392 	EXP 	slider: markerPos = 53.666666666666664
53.1559 	EXP 	slider: markerPos = 53.833333333333336
53.1723 	EXP 	slider: markerPos = 53.833333333333336
53.1894 	EXP 	slider: markerPos = 53.833333333333336
53.2058 	EXP 	slider: markerPos = 53.833333333333336
53.2223 	EXP 	slider: markerPos = 53.833333333333336
53.2393 	EXP 	slider: markerPos = 53.833333333333336
53.2559 	EXP 	slider: markerPos = 53.833333333333336
53.2723 	EXP 	slider: markerPos = 53.833333333333336
53.2892 	EXP 	slider: markerPos = 53.833333333333336
53.3059 	EXP 	slider: markerPos = 53.833333333333336
53.3223 	EXP 	slider: markerPos = 53.833333333333336
53.3395 	EXP 	slider: markerPos = 53.833333333333336
53.3560 	EXP 	slider: markerPos = 53.833333333333336
53.3723 	EXP 	slider: markerPos = 53.833333333333336
53.3891 	EXP 	slider: markerPos = 53.833333333333336
53.4057 	EXP 	slider: markerPos = 53.833333333333336
53.4222 	EXP 	slider: markerPos = 53.833333333333336
53.4392 	EXP 	slider: markerPos = 53.833333333333336
53.4559 	EXP 	slider: markerPos = 53.833333333333336
53.4722 	EXP 	slider: markerPos = 53.833333333333336
53.4892 	EXP 	slider: markerPos = 53.833333333333336
53.5058 	EXP 	slider: markerPos = 53.833333333333336
53.5223 	EXP 	slider: markerPos = 53.833333333333336
53.5392 	EXP 	slider: markerPos = 53.833333333333336
53.5556 	EXP 	slider: markerPos = 53.833333333333336
53.5722 	EXP 	slider: markerPos = 53.833333333333336
53.5891 	EXP 	slider: markerPos = 53.666666666666664
53.6056 	EXP 	slider: markerPos = 53.333333333333336
53.6222 	EXP 	slider: markerPos = 52.83333333333333
53.6392 	EXP 	slider: markerPos = 52.33333333333333
53.6559 	EXP 	slider: markerPos = 51.83333333333333
53.6723 	EXP 	slider: markerPos = 51.66666666666667
53.6893 	EXP 	slider: markerPos = 51.5
53.7057 	EXP 	slider: markerPos = 51.16666666666667
53.7223 	EXP 	slider: markerPos = 50.66666666666667
53.7389 	EXP 	slider: markerPos = 50.5
53.7558 	EXP 	slider: markerPos = 50.5
53.7722 	EXP 	slider: markerPos = 50.5
53.7890 	EXP 	slider: markerPos = 50.5
53.8055 	EXP 	slider: markerPos = 50.5
53.8222 	EXP 	slider: markerPos = 50.5
53.8389 	EXP 	slider: markerPos = 50.5
53.8554 	EXP 	slider: markerPos = 50.5
53.8723 	EXP 	slider: markerPos = 50.5
53.8891 	EXP 	slider: markerPos = 50.5
53.9055 	EXP 	slider: markerPos = 50.5
53.9222 	EXP 	slider: markerPos = 50.5
53.9391 	EXP 	slider: markerPos = 50.5
53.9555 	EXP 	slider: markerPos = 50.66666666666667
53.9722 	EXP 	slider: markerPos = 51.83333333333333
53.9891 	EXP 	slider: markerPos = 53.166666666666664
54.0054 	EXP 	slider: markerPos = 55.00000000000001
54.0225 	EXP 	slider: markerPos = 57.166666666666664
54.0393 	EXP 	slider: markerPos = 62.16666666666667
54.0555 	EXP 	slider: markerPos = 63.66666666666667
54.0723 	EXP 	slider: markerPos = 66.5
54.0888 	EXP 	slider: markerPos = 70.16666666666667
54.1053 	EXP 	slider: markerPos = 71.66666666666667
54.1223 	EXP 	slider: markerPos = 73.16666666666667
54.1388 	EXP 	slider: markerPos = 74.5
54.1553 	EXP 	slider: markerPos = 75.33333333333334
54.1722 	EXP 	slider: markerPos = 76.0
54.1890 	EXP 	slider: markerPos = 77.16666666666667
54.2054 	EXP 	slider: markerPos = 77.5
54.2222 	EXP 	slider: markerPos = 78.0
54.2389 	EXP 	slider: markerPos = 78.66666666666666
54.2553 	EXP 	slider: markerPos = 78.66666666666666
54.2721 	EXP 	slider: markerPos = 78.83333333333333
54.2890 	EXP 	slider: markerPos = 78.83333333333333
54.3053 	EXP 	slider: markerPos = 78.83333333333333
54.3221 	EXP 	slider: markerPos = 78.83333333333333
54.3390 	EXP 	slider: markerPos = 78.83333333333333
54.3556 	EXP 	slider: markerPos = 78.83333333333333
54.3722 	EXP 	slider: markerPos = 78.83333333333333
54.3891 	EXP 	slider: markerPos = 78.83333333333333
54.4058 	EXP 	slider: markerPos = 78.83333333333333
54.4220 	EXP 	slider: markerPos = 78.83333333333333
54.4388 	EXP 	slider: markerPos = 78.83333333333333
54.4552 	EXP 	slider: markerPos = 78.83333333333333
54.4720 	EXP 	slider: markerPos = 78.83333333333333
54.4888 	EXP 	slider: markerPos = 78.83333333333333
54.5052 	EXP 	slider: markerPos = 78.83333333333333
54.5221 	EXP 	slider: markerPos = 78.83333333333333
54.5388 	EXP 	slider: markerPos = 78.83333333333333
54.5554 	EXP 	slider: markerPos = 78.83333333333333
54.5720 	EXP 	slider: markerPos = 78.83333333333333
54.5889 	EXP 	slider: markerPos = 78.83333333333333
54.6052 	EXP 	slider: markerPos = 78.83333333333333
54.6221 	EXP 	slider: markerPos = 78.83333333333333
54.6392 	EXP 	slider: markerPos = 78.83333333333333
54.6554 	EXP 	slider: markerPos = 78.83333333333333
54.6723 	EXP 	slider: markerPos = 78.83333333333333
54.6888 	EXP 	slider: markerPos = 78.83333333333333
54.7053 	EXP 	slider: markerPos = 78.83333333333333
54.7219 	EXP 	slider: markerPos = 78.83333333333333
54.7389 	EXP 	slider: markerPos = 78.83333333333333
54.7552 	EXP 	slider: markerPos = 78.83333333333333
54.7718 	EXP 	slider: markerPos = 78.83333333333333
54.7885 	EXP 	slider: markerPos = 78.83333333333333
54.8052 	EXP 	slider: markerPos = 78.83333333333333
54.8219 	EXP 	slider: markerPos = 78.83333333333333
54.8384 	EXP 	slider: markerPos = 78.83333333333333
54.8553 	EXP 	slider: markerPos = 78.83333333333333
54.8719 	EXP 	slider: markerPos = 78.83333333333333
54.8884 	EXP 	slider: markerPos = 78.83333333333333
54.9053 	EXP 	slider: markerPos = 78.83333333333333
54.9219 	EXP 	slider: markerPos = 78.83333333333333
54.9385 	EXP 	slider: markerPos = 78.83333333333333
54.9553 	EXP 	slider: markerPos = 78.83333333333333
54.9714 	EXP 	slider: markerPos = 78.83333333333333
54.9881 	EXP 	slider: markerPos = 78.83333333333333
55.0048 	EXP 	slider: markerPos = 78.83333333333333
55.0212 	EXP 	slider: markerPos = 78.83333333333333
55.0379 	EXP 	slider: markerPos = 78.33333333333333
55.0550 	EXP 	slider: markerPos = 76.5
55.0715 	EXP 	slider: markerPos = 73.66666666666667
55.0882 	EXP 	slider: markerPos = 72.33333333333334
55.1048 	EXP 	slider: markerPos = 70.83333333333334
55.1214 	EXP 	slider: markerPos = 69.83333333333334
55.1383 	EXP 	slider: markerPos = 68.83333333333333
55.1549 	EXP 	slider: markerPos = 68.16666666666666
55.1712 	EXP 	slider: markerPos = 67.0
55.1881 	EXP 	slider: markerPos = 66.83333333333333
55.2048 	EXP 	slider: markerPos = 66.33333333333333
55.2212 	EXP 	slider: markerPos = 66.0
55.2378 	EXP 	slider: markerPos = 65.66666666666667
55.2548 	EXP 	slider: markerPos = 65.66666666666667
55.2711 	EXP 	slider: markerPos = 65.66666666666667
55.2879 	EXP 	slider: markerPos = 65.5
55.3047 	EXP 	slider: markerPos = 65.33333333333333
55.3214 	EXP 	slider: markerPos = 65.33333333333333
55.3381 	EXP 	slider: markerPos = 65.33333333333333
55.3549 	EXP 	slider: markerPos = 65.33333333333333
55.3717 	EXP 	slider: markerPos = 65.33333333333333
55.3881 	EXP 	slider: markerPos = 65.16666666666666
55.4048 	EXP 	slider: markerPos = 65.16666666666666
55.4212 	EXP 	slider: markerPos = 65.16666666666666
55.4381 	EXP 	slider: markerPos = 65.16666666666666
55.4546 	EXP 	slider: markerPos = 65.16666666666666
55.4711 	EXP 	slider: markerPos = 65.16666666666666
55.4880 	EXP 	slider: markerPos = 65.16666666666666
55.5046 	EXP 	slider: markerPos = 65.16666666666666
55.5211 	EXP 	slider: markerPos = 65.16666666666666
55.5380 	EXP 	slider: markerPos = 65.16666666666666
55.5546 	EXP 	slider: markerPos = 65.16666666666666
55.5710 	EXP 	slider: markerPos = 65.16666666666666
55.5879 	EXP 	slider: markerPos = 65.16666666666666
55.6044 	EXP 	slider: markerPos = 65.16666666666666
