participant,band,channel,statistic,p_value,p_value_corrected,significant
19,alpha,6R,-16.917073802690854,1.0088498130253918e-49,2.6806580746103266e-48,True
19,alpha,7R,-16.49656506241757,7.422841347939852e-48,1.3806484907168124e-46,True
19,alpha,8R,-16.588039552097747,2.9197916587242093e-48,6.788515606533786e-47,True
19,alpha,9R,-15.920192402669672,2.580268716688459e-45,3.691769086954257e-44,True
19,alpha,10R,-9.784321318055603,1.4345514384757003e-20,6.507965062353177e-20,True
19,alpha,1LA,-0.35672951824101096,0.7214668824838031,0.7495078835637355,False
19,alpha,2LA,1.654992129948287,0.09864569875910194,0.12314161053149639,False
19,alpha,3LA,-6.569975184985915,1.437205895998553e-10,3.9780469469027425e-10,True
19,alpha,1LB,-0.6881252172041515,0.49173986886645116,0.5412048260897037,False
19,alpha,2LB,4.899446995612571,1.3571840022749445e-06,3.00519314789452e-06,True
19,alpha,3LB,3.395547350426494,0.0007476397836495071,0.0012996355117645636,True
19,alpha,4LB,0.7783659200248454,0.4367755243119865,0.4835729019168422,False
19,alpha,5LB,-5.600953205887951,3.780422361532257e-08,9.502142692499999e-08,True
19,alpha,1LC,0.00870260763687848,0.9930603918454731,0.9930603918454731,False
19,alpha,2LC,7.240140358138221,2.0410977767138094e-12,6.2236751880125996e-12,True
19,alpha,3LC,3.1023373186140266,0.0020447597716614424,0.0034263542119732275,True
19,alpha,4LC,-2.7155689663502383,0.0068790682444429775,0.010662555778886616,True
19,alpha,5LC,-8.269194010276506,1.646939815195928e-15,5.779826521253633e-15,True
19,alpha,1LD,6.568035428355794,1.4543397440289596e-10,3.9780469469027425e-10,True
19,alpha,2LD,6.065167470708146,2.860925528749256e-09,7.49481899080791e-09,True
19,alpha,3LD,-2.2992789805803007,0.021961000133741165,0.03142112326827582,True
19,alpha,4LD,-9.000228315083461,7.008451507801074e-18,2.7157749592729162e-17,True
19,alpha,1RA,-3.5811834452523086,0.00038053613585757037,0.0006871817598981369,True
19,alpha,2RA,-4.755542094044133,2.693999174003236e-06,5.7595844409724355e-06,True
19,alpha,3RA,-14.994602585464381,2.763668352018496e-41,3.4269487565029354e-40,True
19,alpha,1RB,-1.1530001421776577,0.24954204570268937,0.29376468671329253,False
19,alpha,2RB,-2.183870729821266,0.029503978569769728,0.04157378798467552,True
19,alpha,3RB,-5.500084170430663,6.479943170795756e-08,1.5452172176512955e-07,True
19,alpha,4RB,-8.112450665134892,5.0916950863857166e-15,1.6911701536923986e-14,True
19,alpha,5RB,-11.343445019756922,2.606052010804524e-26,1.5636312064827146e-25,True
19,alpha,1RC,0.542002248988112,0.5880938415430043,0.6286520375114873,False
19,alpha,2RC,-2.8731414407687432,0.004262627302531206,0.006834902398886245,True
19,alpha,3RC,-6.442911093099045,3.1056938060106926e-10,8.371870259680998e-10,True
19,alpha,4RC,-8.140813130784647,4.155809023182485e-15,1.4054190514762586e-14,True
19,alpha,5RC,-9.313990041829115,6.123361338791924e-19,2.47596784568543e-18,True
19,alpha,1RD,1.0165962001710076,0.3099093466710065,0.3558218424741186,False
19,alpha,2RD,-1.3639429428483776,0.17328922752008696,0.20661407896625753,False
19,alpha,3RD,-7.810133987594791,4.2988525270349867e-14,1.355231474624589e-13,True
19,alpha,4RD,-9.914744034831784,4.9633330694351266e-21,2.3671280792690602e-20,True
19,beta,1Z,-1.8290587743945026,0.06807366768854489,0.08979930631254858,False
19,beta,2Z,-0.3561748029322152,0.721881943179023,0.7495078835637355,False
19,beta,3Z,-0.5920751751596981,0.5541071459270897,0.5993400927729486,False
19,beta,4Z,2.336190353231761,0.01993362651442905,0.02896605102877971,True
19,beta,6Z,-12.680949347869271,1.3816889300985768e-31,1.070808920826397e-30,True
19,beta,7Z,-13.999115454753417,4.8917050258237565e-37,4.33265302287247e-36,True
19,beta,8Z,-14.60805941130542,1.2666433212932376e-39,1.3858568103561306e-38,True
19,beta,9Z,-14.740487669060705,3.4286721846207675e-40,3.985831414621642e-39,True
19,beta,1L,-5.194248691849978,3.161431793529014e-07,7.350328919954957e-07,True
19,beta,2L,-3.3355111710099377,0.0009242453302119364,0.0015917558464761125,True
19,beta,3L,1.5499716708387767,0.12187384999470309,0.14913510591457088,False
19,beta,4L,4.37394564794057,1.528085630875818e-05,2.9918308141358123e-05,True
19,beta,5L,4.7320297528014805,3.0084911163065616e-06,6.358856223102505e-06,True
19,beta,6L,-1.7150846665371584,0.08704022935631044,0.11088686753612152,False
19,beta,7L,-5.493362451853987,6.714964115271773e-08,1.5809915511905694e-07,True
19,beta,8L,-9.69941427877748,2.8494503324222596e-20,1.2618994329298578e-19,True
